<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.03.12	00:00:00	1.12484	1.12735	1.12469	1.12550	10181	0	4
2019.03.12	08:00:00	1.12550	1.12843	1.12487	1.12794	37857	0	8
2019.03.12	16:00:00	1.12794	1.13046	1.12667	1.12877	24446	0	3
2019.03.13	00:00:00	1.12877	1.12899	1.12821	1.12861	6180	0	2
2019.03.13	08:00:00	1.12861	1.13122	1.12770	1.13070	24762	0	8
2019.03.13	16:00:00	1.13070	1.13383	1.12996	1.13301	23799	0	2
2019.03.14	00:00:00	1.13300	1.13372	1.13170	1.13192	7894	0	3
2019.03.14	08:00:00	1.13192	1.13356	1.12938	1.12996	33268	0	8
2019.03.14	16:00:00	1.12995	1.13091	1.12939	1.13043	22390	0	3
2019.03.15	00:00:00	1.13040	1.13268	1.13034	1.13161	7603	0	3
2019.03.15	08:00:00	1.13161	1.13347	1.12996	1.13292	23947	0	8
2019.03.15	16:00:00	1.13291	1.13439	1.13139	1.13237	17718	0	8
2019.03.18	00:00:00	1.13230	1.13381	1.13186	1.13341	6957	0	3
2019.03.18	08:00:00	1.13340	1.13586	1.13327	1.13456	20778	0	8
2019.03.18	16:00:00	1.13456	1.13494	1.13241	1.13349	15409	0	3
2019.03.19	00:00:00	1.13348	1.13486	1.13332	1.13434	6953	0	3
2019.03.19	08:00:00	1.13434	1.13612	1.13432	1.13458	19472	0	8
2019.03.19	16:00:00	1.13459	1.13600	1.13383	1.13492	16531	0	8
2019.03.20	00:00:00	1.13491	1.13567	1.13424	1.13469	6328	0	3
2019.03.20	08:00:00	1.13469	1.13658	1.13350	1.13589	21947	0	8
2019.03.20	16:00:00	1.13591	1.14477	1.13456	1.14238	38600	0	8
2019.03.21	00:00:00	1.14238	1.14369	1.14181	1.14193	9368	0	4
2019.03.21	08:00:00	1.14193	1.14292	1.13782	1.13915	29317	0	8
2019.03.21	16:00:00	1.13916	1.13916	1.13420	1.13727	32518	0	0
2019.03.22	00:00:00	1.13727	1.13784	1.13609	1.13766	8232	0	4
2019.03.22	08:00:00	1.13766	1.13903	1.12881	1.13044	44362	0	8
2019.03.22	16:00:00	1.13042	1.13088	1.12729	1.13006	26972	0	8
2019.03.25	00:00:00	1.12934	1.13039	1.12885	1.13028	7283	0	4
2019.03.25	08:00:00	1.13028	1.13267	1.12942	1.13161	28609	0	8
2019.03.25	16:00:00	1.13161	1.13310	1.13096	1.13125	24330	0	8
2019.03.26	00:00:00	1.13125	1.13215	1.13046	1.13069	9419	0	3
2019.03.26	08:00:00	1.13068	1.13256	1.12797	1.12849	30227	0	8
2019.03.26	16:00:00	1.12849	1.12997	1.12627	1.12699	23477	0	8
2019.03.27	00:00:00	1.12698	1.12767	1.12506	1.12568	10515	0	4
2019.03.27	08:00:00	1.12568	1.12852	1.12464	1.12581	39528	0	8
2019.03.27	16:00:00	1.12582	1.12672	1.12418	1.12508	31505	0	8
2019.03.28	00:00:00	1.12508	1.12576	1.12428	1.12564	9682	0	5
2019.03.28	08:00:00	1.12564	1.12609	1.12132	1.12168	38104	0	8
2019.03.28	16:00:00	1.12168	1.12382	1.12150	1.12259	25589	0	8
2019.03.29	00:00:00	1.12261	1.12355	1.12229	1.12336	8523	0	4
2019.03.29	08:00:00	1.12335	1.12463	1.12094	1.12346	34101	0	8
2019.03.29	16:00:00	1.12346	1.12413	1.12126	1.12166	27477	0	2
2019.04.01	00:00:00	1.12258	1.12348	1.12193	1.12336	7327	0	3
2019.04.01	08:00:00	1.12336	1.12496	1.12267	1.12344	31464	0	8
2019.04.01	16:00:00	1.12344	1.12449	1.12036	1.12117	25262	0	8
2019.04.02	00:00:00	1.12121	1.12121	1.11954	1.12020	7640	0	4
2019.04.02	08:00:00	1.12020	1.12117	1.11898	1.12052	26566	0	8
2019.04.02	16:00:00	1.12052	1.12157	1.11833	1.12033	25481	0	8
2019.04.03	00:00:00	1.12037	1.12262	1.11995	1.12225	7926	0	4
2019.04.03	08:00:00	1.12224	1.12543	1.12148	1.12341	27630	0	8
2019.04.03	16:00:00	1.12339	1.12487	1.12247	1.12312	20214	0	8
2019.04.04	00:00:00	1.12324	1.12472	1.12318	1.12406	6403	0	4
2019.04.04	08:00:00	1.12406	1.12472	1.12122	1.12171	25217	0	8
2019.04.04	16:00:00	1.12171	1.12265	1.12056	1.12191	20525	0	8
2019.04.05	00:00:00	1.12200	1.12286	1.12170	1.12265	6521	0	4
2019.04.05	08:00:00	1.12265	1.12476	1.12165	1.12356	22269	0	8
2019.04.05	16:00:00	1.12357	1.12385	1.12096	1.12152	20141	0	5
2019.04.08	00:00:00	1.12139	1.12318	1.12101	1.12304	7088	0	2
2019.04.08	08:00:00	1.12304	1.12641	1.12212	1.12609	17080	0	8
2019.04.08	16:00:00	1.12608	1.12741	1.12578	1.12609	16139	0	5
2019.04.09	00:00:00	1.12587	1.12688	1.12546	1.12652	7308	0	2
2019.04.09	08:00:00	1.12652	1.12820	1.12558	1.12788	21586	0	8
2019.04.09	16:00:00	1.12788	1.12838	1.12608	1.12609	17655	0	8
2019.04.10	00:00:00	1.12625	1.12669	1.12550	1.12610	6437	0	3
2019.04.10	08:00:00	1.12610	1.12872	1.12530	1.12558	21631	0	3
2019.04.10	16:00:00	1.12558	1.12782	1.12300	1.12724	26984	0	4
2019.04.11	00:00:00	1.12739	1.12802	1.12705	1.12794	6468	0	4
2019.04.11	08:00:00	1.12793	1.12870	1.12550	1.12595	22887	0	8
2019.04.11	16:00:00	1.12596	1.12759	1.12495	1.12507	18010	0	8
2019.04.12	00:00:00	1.12538	1.12943	1.12504	1.12909	9911	0	3
2019.04.12	08:00:00	1.12909	1.13220	1.12812	1.13200	21191	0	3
2019.04.12	16:00:00	1.13200	1.13235	1.12922	1.12981	17143	0	3
2019.04.15	00:00:00	1.13032	1.13140	1.12989	1.13085	6590	0	2
2019.04.15	08:00:00	1.13086	1.13205	1.13022	1.13129	18366	0	8
2019.04.15	16:00:00	1.13129	1.13153	1.12972	1.13023	15638	0	3
2019.04.16	00:00:00	1.13036	1.13070	1.12922	1.13040	6703	0	3
2019.04.16	08:00:00	1.13039	1.13135	1.12794	1.12966	28115	0	8
2019.04.16	16:00:00	1.12966	1.13055	1.12793	1.12799	22680	0	8
2019.04.17	00:00:00	1.12800	1.13040	1.12783	1.13028	7823	0	4
2019.04.17	08:00:00	1.13026	1.13234	1.13001	1.13032	20100	0	8
2019.04.17	16:00:00	1.13032	1.13070	1.12904	1.12946	20439	0	4
2019.04.18	00:00:00	1.12986	1.13004	1.12892	1.12945	6686	0	2
2019.04.18	08:00:00	1.12945	1.13037	1.12375	1.12401	30761	0	8
2019.04.18	16:00:00	1.12399	1.12533	1.12258	1.12305	22233	0	3
2019.04.19	00:00:00	1.12306	1.12419	1.12268	1.12377	2748	0	3
2019.04.19	08:00:00	1.12377	1.12470	1.12377	1.12438	6390	0	3
2019.04.19	16:00:00	1.12437	1.12473	1.12376	1.12388	10103	0	4
2019.04.22	00:00:00	1.12396	1.12455	1.12354	1.12378	4026	0	3
2019.04.22	08:00:00	1.12378	1.12544	1.12368	1.12488	6764	0	3
2019.04.22	16:00:00	1.12487	1.12616	1.12480	1.12560	9008	0	4
2019.04.23	00:00:00	1.12567	1.12600	1.12442	1.12495	5110	0	2
2019.04.23	08:00:00	1.12495	1.12609	1.12164	1.12174	19900	0	8
2019.04.23	16:00:00	1.12174	1.12273	1.11918	1.12262	20138	0	2
2019.04.24	00:00:00	1.12270	1.12270	1.12082	1.12157	8128	0	4
2019.04.24	08:00:00	1.12157	1.12230	1.11943	1.12029	23596	0	4
2019.04.24	16:00:00	1.12029	1.12095	1.11401	1.11524	29595	0	2
2019.04.25	00:00:00	1.11516	1.11599	1.11445	1.11570	8157	0	3
2019.04.25	08:00:00	1.11569	1.11620	1.11173	1.11304	27644	0	3
2019.04.25	16:00:00	1.11303	1.11542	1.11266	1.11313	20801	0	8
2019.04.26	00:00:00	1.11322	1.11408	1.11237	1.11348	8562	0	3
2019.04.26	08:00:00	1.11348	1.11588	1.11105	1.11476	23224	0	8
2019.04.26	16:00:00	1.11476	1.11735	1.11419	1.11420	26408	0	3
2019.04.29	00:00:00	1.11390	1.11597	1.11390	1.11580	4820	0	2
2019.04.29	08:00:00	1.11581	1.11666	1.11453	1.11551	15429	0	2
2019.04.29	16:00:00	1.11549	1.11864	1.11484	1.11852	15729	0	5
2019.04.30	00:00:00	1.11841	1.11926	1.11787	1.11881	5643	0	2
2019.04.30	08:00:00	1.11881	1.12276	1.11753	1.12191	23859	0	8
2019.04.30	16:00:00	1.12190	1.12286	1.11972	1.12140	26068	0	4
2019.05.01	00:00:00	1.12148	1.12193	1.12103	1.12170	3471	0	2
2019.05.01	08:00:00	1.12170	1.12392	1.12138	1.12240	11209	0	3
2019.05.01	16:00:00	1.12240	1.12644	1.11867	1.11941	37881	0	4
2019.05.02	00:00:00	1.11942	1.12089	1.11933	1.12071	7074	0	3
2019.05.02	08:00:00	1.12071	1.12187	1.11907	1.11961	26184	0	8
2019.05.02	16:00:00	1.11961	1.12016	1.11703	1.11709	25945	0	8
2019.05.03	00:00:00	1.11710	1.11772	1.11667	1.11681	5230	0	4
2019.05.03	08:00:00	1.11681	1.11729	1.11346	1.11596	25017	0	4
2019.05.03	16:00:00	1.11596	1.12045	1.11539	1.12021	32679	0	8
2019.05.06	00:00:00	1.11707	1.12000	1.11670	1.11906	13226	0	5
2019.05.06	08:00:00	1.11907	1.12032	1.11787	1.11831	19921	0	5
2019.05.06	16:00:00	1.11832	1.12090	1.11802	1.11978	17546	0	3
2019.05.07	00:00:00	1.11985	1.12140	1.11901	1.12132	8016	0	3
2019.05.07	08:00:00	1.12131	1.12176	1.11768	1.11831	24060	0	5
2019.05.07	16:00:00	1.11831	1.11930	1.11662	1.11906	23057	0	8
2019.05.08	00:00:00	1.11914	1.12063	1.11874	1.12048	9608	0	4
2019.05.08	08:00:00	1.12048	1.12123	1.11888	1.11982	29543	0	8
2019.05.08	16:00:00	1.11982	1.12134	1.11823	1.11904	26509	0	8
2019.05.09	00:00:00	1.11916	1.11982	1.11856	1.11945	10194	0	3
2019.05.09	08:00:00	1.11944	1.12029	1.11730	1.11966	28429	0	8
2019.05.09	16:00:00	1.11966	1.12505	1.11908	1.12128	32765	0	8
2019.05.10	00:00:00	1.12115	1.12344	1.12115	1.12254	13620	0	5
2019.05.10	08:00:00	1.12254	1.12465	1.12173	1.12416	25058	0	3
2019.05.10	16:00:00	1.12417	1.12532	1.12275	1.12333	23038	0	3
2019.05.13	00:00:00	1.12296	1.12409	1.12278	1.12294	6393	0	4
2019.05.13	08:00:00	1.12294	1.12621	1.12225	1.12570	23526	0	4
2019.05.13	16:00:00	1.12570	1.12631	1.12208	1.12208	24029	0	2
2019.05.14	00:00:00	1.12240	1.12405	1.12183	1.12393	7938	0	4
2019.05.14	08:00:00	1.12392	1.12436	1.12035	1.12137	21872	0	8
2019.05.14	16:00:00	1.12137	1.12194	1.12008	1.12028	16463	0	4
2019.05.15	00:00:00	1.12029	1.12096	1.12004	1.12092	6006	0	2
2019.05.15	08:00:00	1.12092	1.12165	1.11776	1.11833	24005	0	5
2019.05.15	16:00:00	1.11832	1.12242	1.11787	1.12000	24966	0	4
2019.05.16	00:00:00	1.12013	1.12095	1.12000	1.12095	7189	0	3
2019.05.16	08:00:00	1.12094	1.12236	1.11867	1.11873	18939	0	8
2019.05.16	16:00:00	1.11874	1.11922	1.11658	1.11734	17827	0	3
2019.05.17	00:00:00	1.11723	1.11816	1.11701	1.11791	6617	0	4
2019.05.17	08:00:00	1.11791	1.11839	1.11580	1.11759	25047	0	8
2019.05.17	16:00:00	1.11760	1.11770	1.11548	1.11565	20681	0	4
2019.05.20	00:00:00	1.11600	1.11672	1.11526	1.11535	7744	0	4
2019.05.20	08:00:00	1.11535	1.11669	1.11503	1.11633	17351	0	4
2019.05.20	16:00:00	1.11633	1.11744	1.11561	1.11650	14593	0	4
2019.05.21	00:00:00	1.11649	1.11719	1.11595	1.11597	6966	0	3
2019.05.21	08:00:00	1.11597	1.11609	1.11416	1.11572	20447	0	8
2019.05.21	16:00:00	1.11572	1.11876	1.11487	1.11598	21854	0	4
2019.05.22	00:00:00	1.11612	1.11656	1.11530	1.11551	5315	0	4
2019.05.22	08:00:00	1.11551	1.11799	1.11483	1.11667	17761	0	5
2019.05.22	16:00:00	1.11667	1.11686	1.11491	1.11494	17110	0	3
2019.05.23	00:00:00	1.11499	1.11567	1.11476	1.11487	6048	0	3
2019.05.23	08:00:00	1.11487	1.11518	1.11287	1.11352	21638	0	5
2019.05.23	16:00:00	1.11352	1.11871	1.11066	1.11807	28705	0	5
2019.05.24	00:00:00	1.11817	1.11850	1.11712	1.11806	6857	0	3
2019.05.24	08:00:00	1.11806	1.12052	1.11777	1.11951	23899	0	4
2019.05.24	16:00:00	1.11951	1.12118	1.11872	1.12044	16897	0	4
2019.05.27	00:00:00	1.12094	1.12150	1.12029	1.12062	5111	0	2
2019.05.27	08:00:00	1.12062	1.12109	1.11907	1.11958	11791	0	5
2019.05.27	16:00:00	1.11959	1.11992	1.11865	1.11908	5423	0	3
2019.05.28	00:00:00	1.11907	1.12009	1.11779	1.11817	6166	0	4
2019.05.28	08:00:00	1.11817	1.11981	1.11751	1.11886	20595	0	8
2019.05.28	16:00:00	1.11885	1.11946	1.11586	1.11591	20715	0	1
2019.05.29	00:00:00	1.11594	1.11721	1.11593	1.11641	7374	0	3
2019.05.29	08:00:00	1.11641	1.11689	1.11471	1.11492	20418	0	8
2019.05.29	16:00:00	1.11494	1.11531	1.11240	1.11302	24312	0	4
2019.05.30	00:00:00	1.11306	1.11429	1.11306	1.11397	6433	0	4
2019.05.30	08:00:00	1.11397	1.11430	1.11239	1.11309	15582	0	5
2019.05.30	16:00:00	1.11309	1.11396	1.11157	1.11283	17665	0	8
2019.05.31	00:00:00	1.11287	1.11400	1.11248	1.11278	9483	0	2
2019.05.31	08:00:00	1.11279	1.11644	1.11263	1.11558	26445	0	8
2019.05.31	16:00:00	1.11557	1.11795	1.11364	1.11676	27884	0	5
2019.06.03	00:00:00	1.11644	1.11896	1.11596	1.11765	9860	0	4
2019.06.03	08:00:00	1.11764	1.11997	1.11598	1.11948	23775	0	5
2019.06.03	16:00:00	1.11947	1.12616	1.11846	1.12406	26651	0	5
2019.06.04	00:00:00	1.12407	1.12573	1.12403	1.12465	9784	0	3
2019.06.04	08:00:00	1.12466	1.12769	1.12310	1.12345	28691	0	6
2019.06.04	16:00:00	1.12344	1.12664	1.12263	1.12507	27750	0	8
2019.06.05	00:00:00	1.12514	1.12652	1.12501	1.12600	8161	0	1
2019.06.05	08:00:00	1.12600	1.13061	1.12519	1.12923	30695	0	3
2019.06.05	16:00:00	1.12924	1.12958	1.12194	1.12200	29735	0	4
2019.06.06	00:00:00	1.12201	1.12324	1.12201	1.12323	6468	0	3
2019.06.06	08:00:00	1.12323	1.13084	1.12000	1.12856	30283	0	4
2019.06.06	16:00:00	1.12856	1.12998	1.12440	1.12747	28930	0	5
2019.06.07	00:00:00	1.12749	1.12794	1.12659	1.12666	7110	0	3
2019.06.07	08:00:00	1.12667	1.13263	1.12509	1.13166	26079	0	4
2019.06.07	16:00:00	1.13166	1.13474	1.13072	1.13322	31828	0	5
2019.06.10	00:00:00	1.13224	1.13301	1.13062	1.13074	8005	0	3
2019.06.10	08:00:00	1.13075	1.13124	1.12897	1.13080	16984	0	8
2019.06.10	16:00:00	1.13081	1.13240	1.12904	1.13110	16979	0	4
2019.06.11	00:00:00	1.13108	1.13184	1.13070	1.13170	6521	0	4
2019.06.11	08:00:00	1.13168	1.13314	1.13010	1.13181	25800	0	5
2019.06.11	16:00:00	1.13181	1.13371	1.13085	1.13253	22451	0	3
2019.06.12	00:00:00	1.13253	1.13341	1.13253	1.13335	7335	0	4
2019.06.12	08:00:00	1.13335	1.13430	1.13116	1.13194	26974	0	5
2019.06.12	16:00:00	1.13193	1.13255	1.12820	1.12866	21043	0	3
2019.06.13	00:00:00	1.12865	1.12979	1.12865	1.12975	8017	0	3
2019.06.13	08:00:00	1.12974	1.13033	1.12732	1.12781	20222	0	3
2019.06.13	16:00:00	1.12781	1.12845	1.12679	1.12761	18672	0	4
2019.06.14	00:00:00	1.12761	1.12818	1.12697	1.12724	7099	0	4
2019.06.14	08:00:00	1.12724	1.12888	1.12307	1.12310	26996	0	8
2019.06.14	16:00:00	1.12310	1.12455	1.12020	1.12103	23492	0	4
2019.06.17	00:00:00	1.12088	1.12237	1.12087	1.12164	5648	0	4
2019.06.17	08:00:00	1.12164	1.12467	1.12033	1.12364	17096	0	4
2019.06.17	16:00:00	1.12364	1.12433	1.12135	1.12178	13354	0	2
2019.06.18	00:00:00	1.12171	1.12337	1.12156	1.12328	5634	0	3
2019.06.18	08:00:00	1.12328	1.12425	1.11809	1.11983	33685	0	8
2019.06.18	16:00:00	1.11983	1.12124	1.11816	1.11936	30636	0	2
2019.06.19	00:00:00	1.11926	1.12019	1.11868	1.11878	6326	0	2
2019.06.19	08:00:00	1.11878	1.12075	1.11872	1.12048	16058	0	8
2019.06.19	16:00:00	1.12047	1.12538	1.12006	1.12259	38448	0	3
2019.06.20	00:00:00	1.12255	1.12726	1.12252	1.12614	15159	0	2
2019.06.20	08:00:00	1.12614	1.13173	1.12596	1.13021	34465	0	8
2019.06.20	16:00:00	1.13021	1.13073	1.12703	1.12916	28340	0	2
2019.06.21	00:00:00	1.12913	1.13087	1.12877	1.12943	10477	0	4
2019.06.21	08:00:00	1.12943	1.13266	1.12827	1.13245	30657	0	1
2019.06.21	16:00:00	1.13245	1.13773	1.13082	1.13699	32819	0	8
2019.06.24	00:00:00	1.13696	1.13859	1.13654	1.13748	10117	0	2
2019.06.24	08:00:00	1.13748	1.13982	1.13721	1.13873	21405	0	8
2019.06.24	16:00:00	1.13873	1.14036	1.13788	1.13978	18954	0	4
2019.06.25	00:00:00	1.13979	1.14116	1.13949	1.14091	13224	0	3
2019.06.25	08:00:00	1.14091	1.14097	1.13761	1.13938	24741	0	8
2019.06.25	16:00:00	1.13938	1.13984	1.13437	1.13655	35380	0	2
2019.06.26	00:00:00	1.13665	1.13719	1.13522	1.13555	11713	0	4
2019.06.26	08:00:00	1.13557	1.13738	1.13510	1.13590	27965	0	8
2019.06.26	16:00:00	1.13590	1.13909	1.13470	1.13683	22317	0	3
2019.06.27	00:00:00	1.13684	1.13763	1.13488	1.13524	8497	0	3
2019.06.27	08:00:00	1.13525	1.13811	1.13474	1.13661	26738	0	8
2019.06.27	16:00:00	1.13661	1.13743	1.13560	1.13689	17954	0	2
2019.06.28	00:00:00	1.13688	1.13759	1.13623	1.13628	7369	0	2
2019.06.28	08:00:00	1.13628	1.13931	1.13603	1.13849	22349	0	8
2019.06.28	16:00:00	1.13850	1.13919	1.13501	1.13693	22208	0	4
2019.07.01	00:00:00	1.13670	1.13707	1.13476	1.13481	10782	0	4
2019.07.01	08:00:00	1.13481	1.13597	1.13161	1.13456	28442	0	8
2019.07.01	16:00:00	1.13456	1.13487	1.12806	1.12851	21215	0	2
2019.07.02	00:00:00	1.12850	1.12894	1.12748	1.12892	7012	0	5
2019.07.02	08:00:00	1.12893	1.13212	1.12853	1.12976	20774	0	5
2019.07.02	16:00:00	1.12976	1.13116	1.12818	1.12857	19760	0	3
2019.07.03	00:00:00	1.12847	1.12948	1.12836	1.12879	8184	0	2
2019.07.03	08:00:00	1.12879	1.12996	1.12682	1.12822	21940	0	8
2019.07.03	16:00:00	1.12822	1.13111	1.12715	1.12774	18322	0	3
2019.07.04	00:00:00	1.12777	1.12947	1.12768	1.12853	4374	0	2
2019.07.04	08:00:00	1.12853	1.12897	1.12769	1.12827	10425	0	4
2019.07.04	16:00:00	1.12827	1.12853	1.12727	1.12847	5083	0	3
2019.07.05	00:00:00	1.12837	1.12874	1.12774	1.12805	3736	0	3
2019.07.05	08:00:00	1.12805	1.12813	1.12320	1.12436	23252	0	5
2019.07.05	16:00:00	1.12436	1.12437	1.12070	1.12248	20477	0	6
2019.07.08	00:00:00	1.12240	1.12311	1.12196	1.12311	5598	0	2
2019.07.08	08:00:00	1.12309	1.12343	1.12126	1.12232	12999	0	2
2019.07.08	16:00:00	1.12232	1.12244	1.12069	1.12142	12042	0	1
2019.07.09	00:00:00	1.12141	1.12187	1.12096	1.12175	4633	0	2
2019.07.09	08:00:00	1.12175	1.12177	1.11932	1.12045	13637	0	2
2019.07.09	16:00:00	1.12045	1.12138	1.11998	1.12078	12589	0	2
2019.07.10	00:00:00	1.12076	1.12102	1.12018	1.12073	4500	0	2
2019.07.10	08:00:00	1.12073	1.12555	1.12034	1.12501	22568	0	2
2019.07.10	16:00:00	1.12502	1.12642	1.12356	1.12503	24730	0	2
2019.07.11	00:00:00	1.12503	1.12808	1.12498	1.12757	8757	0	2
2019.07.11	08:00:00	1.12757	1.12857	1.12622	1.12674	22466	0	2
2019.07.11	16:00:00	1.12674	1.12724	1.12451	1.12532	23055	0	1
2019.07.12	00:00:00	1.12532	1.12737	1.12493	1.12712	8114	0	2
2019.07.12	08:00:00	1.12712	1.12748	1.12383	1.12452	22693	0	2
2019.07.12	16:00:00	1.12452	1.12740	1.12409	1.12699	17084	0	2
2019.07.15	00:00:00	1.12654	1.12745	1.12640	1.12722	8817	0	2
2019.07.15	08:00:00	1.12722	1.12838	1.12613	1.12656	16465	0	2
2019.07.15	16:00:00	1.12656	1.12711	1.12531	1.12577	10903	0	2
2019.07.16	00:00:00	1.12574	1.12634	1.12552	1.12598	7210	0	2
2019.07.16	08:00:00	1.12598	1.12618	1.12089	1.12192	19331	0	2
2019.07.16	16:00:00	1.12192	1.12243	1.12018	1.12103	18498	0	1
2019.07.17	00:00:00	1.12102	1.12157	1.12068	1.12157	5359	0	2
2019.07.17	08:00:00	1.12157	1.12220	1.11997	1.12115	14713	0	2
2019.07.17	16:00:00	1.12115	1.12336	1.12112	1.12242	14065	0	2
2019.07.18	00:00:00	1.12237	1.12415	1.12232	1.12366	6960	0	2
2019.07.18	08:00:00	1.12366	1.12440	1.12051	1.12167	23628	0	2
2019.07.18	16:00:00	1.12167	1.12804	1.12130	1.12765	22725	0	2
2019.07.19	00:00:00	1.12766	1.12820	1.12400	1.12593	11374	0	2
2019.07.19	08:00:00	1.12595	1.12654	1.12171	1.12254	18653	0	2
2019.07.19	16:00:00	1.12254	1.12387	1.12033	1.12194	23347	0	1
2019.07.22	00:00:00	1.12140	1.12209	1.12075	1.12180	8391	0	2
2019.07.22	08:00:00	1.12180	1.12245	1.12069	1.12179	16514	0	2
2019.07.22	16:00:00	1.12179	1.12252	1.12062	1.12094	13237	0	2
2019.07.23	00:00:00	1.12093	1.12096	1.11897	1.11920	7079	0	2
2019.07.23	08:00:00	1.11920	1.11959	1.11681	1.11689	14733	0	2
2019.07.23	16:00:00	1.11689	1.11696	1.11458	1.11517	14379	0	2
2019.07.24	00:00:00	1.11516	1.11548	1.11426	1.11452	5539	0	2
2019.07.24	08:00:00	1.11452	1.11555	1.11269	1.11418	18499	0	2
2019.07.24	16:00:00	1.11417	1.11557	1.11329	1.11399	12610	0	2
2019.07.25	00:00:00	1.11400	1.11435	1.11335	1.11344	6162	0	2
2019.07.25	08:00:00	1.11344	1.11614	1.11013	1.11543	23385	0	2
2019.07.25	16:00:00	1.11547	1.11877	1.11262	1.11467	27691	0	2
2019.07.26	00:00:00	1.11464	1.11509	1.11422	1.11474	5068	0	2
2019.07.26	08:00:00	1.11474	1.11484	1.11254	1.11335	14277	0	2
2019.07.26	16:00:00	1.11335	1.11417	1.11118	1.11270	16891	0	2
2019.07.29	00:00:00	1.11253	1.11387	1.11219	1.11267	4258	0	2
2019.07.29	08:00:00	1.11267	1.11286	1.11129	1.11230	11021	0	2
2019.07.29	16:00:00	1.11231	1.11509	1.11176	1.11443	14449	0	2
2019.07.30	00:00:00	1.11443	1.11471	1.11334	1.11369	7760	0	2
2019.07.30	08:00:00	1.11369	1.11597	1.11321	1.11540	18348	0	2
2019.07.30	16:00:00	1.11540	1.11609	1.11379	1.11545	14749	0	2
2019.07.31	00:00:00	1.11548	1.11590	1.11478	1.11552	7225	0	2
2019.07.31	08:00:00	1.11552	1.11620	1.11430	1.11509	14506	0	2
2019.07.31	16:00:00	1.11511	1.11517	1.10601	1.10749	44634	0	2
2019.08.01	00:00:00	1.10749	1.10815	1.10335	1.10533	15036	0	2
2019.08.01	08:00:00	1.10529	1.10537	1.10269	1.10297	25065	0	2
2019.08.01	16:00:00	1.10296	1.10957	1.10269	1.10847	47868	0	2
2019.08.02	00:00:00	1.10849	1.10965	1.10699	1.10822	22674	0	2
2019.08.02	08:00:00	1.10822	1.11150	1.10770	1.10850	37299	0	2
2019.08.02	16:00:00	1.10850	1.11163	1.10813	1.11050	34434	0	2
2019.08.05	00:00:00	1.11032	1.11325	1.11027	1.11276	21937	0	2
2019.08.05	08:00:00	1.11276	1.11842	1.11140	1.11769	29281	0	2
2019.08.05	16:00:00	1.11769	1.12131	1.11701	1.12033	33028	0	2
2019.08.06	00:00:00	1.12034	1.12495	1.11900	1.12027	25970	0	2
2019.08.06	08:00:00	1.12027	1.12185	1.11774	1.11797	27682	0	2
2019.08.06	16:00:00	1.11797	1.12065	1.11673	1.11980	28390	0	2
2019.08.07	00:00:00	1.11980	1.12195	1.11962	1.12111	17271	0	2
2019.08.07	08:00:00	1.12111	1.12121	1.11790	1.12070	25391	0	2
2019.08.07	16:00:00	1.12070	1.12419	1.11982	1.11982	51246	0	2
2019.08.08	00:00:00	1.11980	1.12136	1.11969	1.12095	20201	0	2
2019.08.08	08:00:00	1.12095	1.12277	1.11811	1.12040	20113	0	2
2019.08.08	16:00:00	1.12041	1.12327	1.11768	1.11801	33995	0	2
2019.08.09	00:00:00	1.11802	1.11971	1.11793	1.11946	8294	0	2
2019.08.09	08:00:00	1.11947	1.12079	1.11833	1.12016	17299	0	2
2019.08.09	16:00:00	1.12016	1.12229	1.11881	1.11998	27602	0	2
2019.08.12	00:00:00	1.11977	1.12098	1.11973	1.12091	8955	0	2
2019.08.12	08:00:00	1.12091	1.12141	1.11619	1.12092	26357	0	2
2019.08.12	16:00:00	1.12093	1.12306	1.12078	1.12131	20628	0	2
2019.08.13	00:00:00	1.12129	1.12198	1.11817	1.11898	15173	0	2
2019.08.13	08:00:00	1.11898	1.12286	1.11841	1.12166	24029	0	2
2019.08.13	16:00:00	1.12166	1.12192	1.11700	1.11709	36381	0	2
2019.08.14	00:00:00	1.11710	1.11797	1.11691	1.11718	13869	0	2
2019.08.14	08:00:00	1.11718	1.11907	1.11646	1.11773	27507	0	2
2019.08.14	16:00:00	1.11773	1.11800	1.11305	1.11377	29683	0	2
2019.08.15	00:00:00	1.11380	1.11518	1.11361	1.11511	13678	0	2
2019.08.15	08:00:00	1.11511	1.11584	1.11350	1.11420	39867	0	2
2019.08.15	16:00:00	1.11420	1.11446	1.10914	1.11065	33997	0	1
2019.08.16	00:00:00	1.11065	1.11121	1.10955	1.11033	17154	0	2
2019.08.16	08:00:00	1.11033	1.11063	1.10663	1.10738	21072	0	2
2019.08.16	16:00:00	1.10738	1.11068	1.10685	1.10893	21760	0	2
2019.08.19	00:00:00	1.10924	1.11011	1.10876	1.10914	10393	0	2
2019.08.19	08:00:00	1.10914	1.11137	1.10877	1.10994	19281	0	2
2019.08.19	16:00:00	1.10994	1.11036	1.10760	1.10778	11059	0	2
2019.08.20	00:00:00	1.10773	1.10885	1.10771	1.10865	9313	0	2
2019.08.20	08:00:00	1.10865	1.10872	1.10710	1.10774	18915	0	2
2019.08.20	16:00:00	1.10775	1.11067	1.10654	1.10998	21023	0	2
